Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-11-10 17:43:00,-0.644504836501411,-0.0340264484662427,7.08102794343327,-2.8138063647886558,-2.032077019419985,-1.2962992976697345,-3.4572859322656093
2008-11-10 17:44:00,-0.5997896771696409,-0.025646998110438857,7.082992244221288,-2.59703903257451,-3.6996080510991654,0.4939199580322873,-3.59571309396509
2008-11-10 17:45:00,-0.605388934840952,-0.02455048245620786,6.826622858333707,-2.8691941036454685,-11.622030181663924,3.4905559265479793,1.072503178624216
2008-11-10 17:46:00,0.013615705100676667,0.014488635591976523,-0.00010543075200075691,0.05855242618719014,-7.154019619656448,-10.415001183961703,-1.2541879914749892
2008-11-10 17:47:00,0.010509648887165657,0.007124891209656675,0.0002544226427403373,0.014240787215724637,-4.315734110003962,-10.15850030883631,-2.8210278938111104
2008-11-10 17:48:00,0.006710516503336761,0.0101281171640549,-0.00015006543540607709,-0.004155324805313221,-3.0979475202106954,-9.059430775848334,-3.1837851256852723
2008-11-23 09:43:00,-0.01689055831394648,-0.016396714111292024,0.02069723587484873,-0.08913809968925701,0.1533667799018925,0.1158891619002238,-1.226511025546806
2008-11-12 14:21:00,-0.12383483832057962,-0.011566201320230701,1.257446414111456,-0.5810226309632078,-0.020975480803605784,-0.3911040144535818,-1.3179001869019629
2008-11-12 14:22:00,-0.08960796194998766,-0.015159704522169887,1.2564772706517147,-0.4243876929778203,-0.4296254560649988,0.8244255308914816,-1.346470982791755
2008-07-13 20:26:00,-0.12015278272704233,0.02137395258850167,2.1296043155127222,-0.5157039257441216,-1.0228959809440394,-0.8369776510345952,1.5798125133761132
2008-07-13 20:27:00,-0.16912013137068915,0.012259659752022409,2.1351874224519634,-0.6430307503128807,-1.9666926215945217,-0.26792896516226006,1.884584811792176
2008-06-13 18:52:00,-0.061475104906958844,0.007958235865777735,1.1477578961038262,-0.2905694984983844,-0.8035656329629899,-0.5462387704304299,1.5110373351011908
2008-01-13 19:00:00,-0.7429739429144349,-0.07207438513290992,7.614341686784087,-3.3013982060832117,-1.6004975119790092,-1.0905976887832711,-4.927701518275761
2008-10-25 10:28:00,-0.16096076513277602,-0.021500176453062014,1.6274589920459732,-0.7189184164052458,-0.34432843725367723,-0.22360811999971597,-1.408428889725208
2008-10-25 10:29:00,-0.1374258038375762,-0.05936090966589597,1.6287223324902982,-0.6314026841661153,-0.03881366221293536,0.5146764479723362,-1.8426197586606197
2008-10-25 10:30:00,-0.13418638734098787,-0.07808590136592353,1.5699722094281015,-0.6701360740815643,-2.1041610695467172,1.1670132765624293,-0.023785998738169667
2008-10-25 10:31:00,-0.009453335601388613,0.03584560083602298,-5.336114975307282e-05,-0.08479022201140829,-0.5268364133124596,-0.8521758470797458,3.891230222714917
2008-10-25 10:32:00,-0.006331380208695503,0.022382968925670155,-2.5259157041546132e-05,-0.07022518399841893,-0.19613478386316563,-0.6850292826504019,2.773234423347164
2008-10-25 10:33:00,-0.0017851205828791628,0.01747964466501767,4.0085236804543456e-05,-0.04649596501915099,-0.09876735820432803,-0.35931472935279585,2.589633254452247
2008-10-25 10:34:00,-0.0008465121035921008,0.013330731320278927,0.00026339762882798823,-0.0384479774572819,-0.16413956185940448,-0.17402104845296062,2.2094778312770575
2008-10-25 10:35:00,0.000993605883054638,0.007488673432456461,0.00035334261849584436,-0.013211461033225014,-0.044367482214940246,-0.028479856910091694,1.9643840989081784
2008-10-25 10:36:00,0.004063517380544557,0.0012354629080049973,0.0005487549848055551,-0.0107345400702199,0.17919140486778495,0.022137364316240138,1.5814664732318189
2008-10-25 10:37:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:38:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:39:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:40:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:41:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:42:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:43:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:44:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:45:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:46:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:47:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:48:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:49:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:50:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:51:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
2008-10-25 10:52:00,0.002110814577086506,-0.0007479024785521371,0.000741025374821902,0.013658136285894962,-0.01738559993623845,0.0035162461343212215,0.05492882197575
