Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-01-06,203.5706,12.641399999999999,241.00586689814813,5.950462962962963,8.911000000000001,14.735999999999999,62.18000000000001
2008-01-13,248.0127,14.865833333333333,240.53621291794818,6.2381387042365315,19.314,7.6129999999999995,67.51700000000001
2008-01-20,238.79400000000004,14.5298,240.36314682539683,6.040059523809524,14.199,18.282,70.236
2008-01-27,252.79926666666668,15.115966666666667,240.44501884920635,6.393075396825396,15.543,15.273000000000001,71.67500000000001
2008-02-03,252.23403333333334,17.383066666666664,240.79744915170158,6.361821609286636,12.696,14.486,71.448
2008-02-10,225.4333,14.919066666666668,240.59845932539685,5.6563888888888885,9.925,16.42,69.74900000000001
2008-02-17,224.50763333333333,14.038966666666665,241.23103670634922,5.6246230158730155,12.224,12.399000000000001,69.0
2008-02-24,205.97503333333333,15.060100000000002,240.99745485215323,5.156876364358007,9.141,15.352,69.36
2008-03-02,95.41603333333333,11.409033333333333,239.41198214285717,2.370138888888889,0.0,11.527,22.217
2008-03-09,215.36716666666663,16.207,240.86089682539685,5.378809523809523,13.604,18.968999999999998,45.287
2008-03-16,214.28256666666667,17.211733333333335,240.87590873015876,5.384087301587302,13.587,15.182,69.774
2008-03-23,210.5359,19.1336,241.79052876984125,5.273293650793651,16.381,19.037000000000006,74.27199999999999
2008-03-30,224.9630666666667,16.626633333333334,242.07014485564045,5.616866752654033,18.447000000000003,19.147,75.661
2008-04-06,193.76746666666668,17.4099,240.9632767857143,4.850654761904762,9.462,15.428000000000003,73.23400000000001
2008-04-13,230.06026666666668,22.86126666666667,241.6866488095238,5.74779761904762,19.865000000000002,21.150000000000002,85.269
2008-04-20,200.87386666666666,21.055100000000003,241.41691666666668,5.041230158730159,11.254,16.076,77.07499999999999
2008-04-27,139.53453333333331,20.98356666666667,241.11083928571432,3.5,5.131,12.006,49.56699999999999
2008-05-04,142.79576666666668,22.028666666666666,241.20405456349206,3.5976587301587295,8.765000000000002,11.149,43.19199999999999
2008-05-11,195.28656666666666,27.082266666666666,240.42896825396826,4.92234126984127,16.801,9.288,72.31099999999999
2008-05-18,180.9595,29.10493333333333,240.1787378448105,4.632784282595754,12.401,18.035,66.918
2008-05-25,167.10286666666667,24.5814,240.2687986111111,4.2554960317460315,10.685,14.673000000000002,68.789
2008-06-01,168.92413333333332,25.13536666666667,240.08335515873017,4.3446428571428575,8.797,12.929,70.637
