Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-01-06,203.5706,12.641399999999999,241.00586689814813,5.950462962962963,8.911000000000001,14.735999999999999,62.18000000000001
2008-01-13,248.0363142348104,14.872145353663559,240.53629220774607,6.238117895658042,19.298774740209442,7.604384800486667,67.52836590939256
2008-01-20,238.79400000000004,14.5298,240.36314682539683,6.040059523809524,14.199,18.282,70.236
2008-01-27,252.79926666666668,15.115966666666667,240.44501884920635,6.393075396825396,15.543,15.273000000000001,71.67500000000001
2008-02-03,252.25985958481778,17.389002154665857,240.7975042380627,6.361805854376519,12.719141011306352,14.476462517850171,71.46107107014886
2008-02-10,225.4333,14.919066666666668,240.59845932539685,5.6563888888888885,9.925,16.42,69.74900000000001
2008-02-17,224.50763333333333,14.038966666666665,241.23103670634922,5.6246230158730155,12.224,12.399000000000001,69.0
2008-02-24,206.00981940763126,15.060932857163632,240.99752033028062,5.156701627023804,9.137817895920625,15.350450506580295,69.39334542448844
2008-03-02,95.41603333333333,11.409033333333333,239.41198214285717,2.370138888888889,0.0,11.527,22.217
2008-03-09,215.36716666666663,16.207,240.86089682539685,5.378809523809523,13.604,18.968999999999998,45.287
2008-03-16,214.28256666666667,17.211733333333335,240.87590873015876,5.384087301587302,13.587,15.182,69.774
2008-03-23,210.5359,19.1336,241.79052876984125,5.273293650793651,16.381,19.037000000000006,74.27199999999999
2008-03-30,224.982133313467,16.627501129179475,242.07007204276968,5.616788082490984,18.445671050897552,19.146569032130085,75.67519980149197
2008-04-06,193.76746666666668,17.4099,240.9632767857143,4.850654761904762,9.462,15.428000000000003,73.23400000000001
2008-04-13,230.06026666666668,22.86126666666667,241.6866488095238,5.74779761904762,19.865000000000002,21.150000000000002,85.269
2008-04-20,200.87386666666666,21.055100000000003,241.41691666666668,5.041230158730159,11.254,16.076,77.07499999999999
2008-04-27,139.53453333333331,20.98356666666667,241.11083928571432,3.5,5.131,12.006,49.56699999999999
2008-05-04,142.79576666666668,22.028666666666666,241.20405456349206,3.5976587301587295,8.765000000000002,11.149,43.19199999999999
2008-05-11,195.28656666666666,27.082266666666666,240.42896825396826,4.92234126984127,16.801,9.288,72.31099999999999
2008-05-18,180.99460900110242,29.108218814692822,240.1789662634825,4.632745455464574,12.395624112415462,18.035516848107036,66.91866739092555
2008-05-25,167.10286666666667,24.5814,240.2687986111111,4.2554960317460315,10.685,14.673000000000002,68.789
2008-06-01,168.92413333333332,25.13536666666667,240.08335515873017,4.3446428571428575,8.797,12.929,70.637
2008-06-08,167.0556333333333,19.898733333333332,237.00838591269843,4.2982539682539675,13.078000000000001,17.631999999999998,63.091
2008-06-15,172.0772033358157,28.509288765444218,239.65924906994397,4.431246651595673,16.94479158020799,19.25046045629967,64.52757090575815
2008-06-22,181.77653333333336,26.709666666666667,239.74959523809522,4.657857142857143,22.613000000000003,15.383000000000003,79.601
2008-06-29,150.6223666666667,27.144066666666667,239.04819444444442,3.918571428571428,14.187000000000001,10.118000000000002,64.759
2008-07-06,141.35283333333334,26.901566666666668,239.83550496031748,3.6723214285714287,11.518,16.900000000000002,53.824
2008-07-13,135.31691852657025,25.25445223462701,239.9143602260916,3.4944933544346384,11.932879152209006,8.488217547022149,53.82140010738375
2008-07-20,137.28503333333333,23.713066666666666,239.8988640873016,3.5319841269841272,12.218,10.843,50.672
2008-07-27,112.69023333333334,21.850366666666666,239.47270734126985,2.92156746031746,5.9990000000000006,4.089,50.102999999999994
2008-08-03,107.2507,24.582666666666668,239.34463492063492,2.857797619047619,6.2379999999999995,6.773000000000001,38.45100000000001
2008-08-10,60.467863553333494,23.15109510900522,239.55890887459742,1.6318562710706173,1.2325160118268272,7.660060301379138,21.889193475159548
2008-08-17,33.9501,21.263933333333334,241.03085317460318,0.9476984126984128,0.0,3.169,12.243000000000002
2008-08-24,30.911699999999996,20.229033333333337,241.24689583333333,0.8657142857142857,0.0,3.0120000000000005,11.241000000000003
2008-08-31,51.234405283131636,20.49251867559522,240.65437671776644,1.366515727977417,2.0524364482608077,6.268563731498552,21.49146143221293
2008-09-07,156.00933333333333,21.7042,239.63669742063493,3.979742063492064,15.713000000000001,12.671000000000003,62.770999999999994
2008-09-14,156.64966666666666,20.9658,239.96081845238092,3.993611111111111,10.466999999999999,9.841999999999999,62.294999999999995
2008-09-21,171.67643333333334,19.799266666666668,240.5828373015873,4.353253968253968,12.651,7.918000000000001,69.124
2008-09-28,178.84869999999998,21.6079,240.23245138888888,4.5214285714285705,11.533,13.436,72.0
2008-10-05,189.29126666666664,20.175833333333333,240.35122817460316,4.755654761904762,13.514000000000001,11.125,66.036
2008-10-12,201.50453333333334,18.5241,239.4664851190476,5.08343253968254,8.787,17.441000000000003,72.92999999999999
2008-10-19,214.82696666666666,18.587133333333334,239.8171994047619,5.400297619047619,8.695999999999998,21.300000000000004,64.229
2008-10-26,190.5610762524068,16.689148697292907,240.6980545458501,4.781776694602349,11.844504624025777,12.363659348328241,66.93350687171285
2008-11-02,126.48836666666668,14.480933333333333,241.81764087301585,3.2137301587301588,3.3,2.456,28.936999999999998
2008-11-09,217.73573333333334,18.835233333333335,239.99320436507938,5.537638888888888,18.04,21.721000000000004,51.932
2008-11-16,250.00968000414787,17.08557342328605,240.2391754460466,6.280904942438977,15.342483698625667,11.636820334449025,75.23227699442008
2008-11-23,226.61721526964914,16.75367209059067,240.02940541894492,5.713540850548626,9.611434996477367,14.17195831222536,67.23452232121774
