Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-01-31,1086.1923638005258,65.14481326008244,240.6461743080733,6.181786061524174,61.74737523772142,62.903475398175445,312.19129361091086
2008-02-29,822.263155252869,60.669595432701435,240.6027274633579,4.974373041905366,40.215517864379606,56.636697252520484,255.96861966393922
2008-03-31,926.5304942029402,75.52566903153148,241.32535810679153,5.234828186646472,63.10787174621909,79.27638660563129,279.6876694869352
2008-04-30,803.4998666666668,89.36266666666667,241.22119120370368,4.697060185185185,47.08,70.871,295.67799999999994
2008-05-31,762.0793382508493,114.94647239105718,240.3677372802196,4.384174712882366,53.084585259494034,58.90902586766968,290.62211306111595
2008-06-30,715.7506279208976,109.1760561281798,238.97521580710972,4.301468907814419,68.72959514584095,63.4500066950701,290.10305986842303
2008-07-31,591.3283730751385,109.19195834108801,239.77080054406954,3.4637511592154397,47.32286874081154,44.42032245363834,227.22893571005864
2008-08-31,205.7386672823263,95.08763272039445,240.43299208935505,1.263743500824832,3.8727674324310493,22.263679131764864,79.68470464180342
2008-09-30,711.1298666666667,89.9859,240.12458078703702,4.212347222222222,52.376,44.59000000000001,284.28200000000004
2008-10-31,845.7141789938389,78.64745890712071,240.33022955526013,4.797471529289476,44.13343409178721,63.27315859775527,276.19690470010886
2008-11-30,998.6826482894071,72.98240559562707,240.58649907074587,5.864877767207202,58.04113734576205,55.903174191677785,280.69092969469165
2008-12-31,948.4980321240059,67.99872116608657,243.08123378084142,5.303625176591314,45.16557327228878,39.528779141211984,307.8583231021718
2009-01-31,1049.2080615616067,73.27661295655061,243.79299167389848,5.8671777367307945,74.6354914820848,72.94053888306972,329.62334666929223
2009-02-28,838.1560240003786,64.43445927673537,242.39763087340523,5.199122545782907,47.15994441069998,50.76087491259014,296.57922447045553
2009-03-31,912.708790944386,77.62990365352883,242.3035737711302,5.149063323171875,64.65950915575786,48.409971640031756,328.73185263920766
2009-04-30,821.2906670870303,88.586668283151,241.6332693375543,4.816513566274448,54.51137111964345,52.60328143867115,307.83996441740544
2009-05-31,753.5771300330956,88.97590661108076,240.11865456418053,4.300293365854867,43.591824325011245,50.11089491565277,311.04822982926635
2009-06-30,617.8824965986574,97.46612131580181,241.06519027536635,3.677183706054321,35.00963615977169,33.67044189754812,281.8045777605998
2009-07-31,459.91134649079197,124.81237169012883,242.01782406878368,2.710443184623347,18.22264792271207,42.52631773553748,187.94222962275256
2009-08-31,500.4717700233515,139.26986815888085,241.27113840285486,2.9662785302602837,35.01077400890596,39.25914820872969,197.94801077432768
2009-09-30,710.5370655149031,110.80752249009633,241.14637192221997,4.21278470804586,51.59483619671302,46.14022286920374,296.61363095422644
2009-10-31,851.4945424075702,97.78033519640438,240.8941331365102,4.818713945728548,54.73009088845611,53.730432001436924,327.5049631080071
2009-11-30,917.8198606277306,91.23338321867075,241.946563489749,5.333964836389297,60.43714847586222,53.46757696229285,335.5479249362089
2009-12-31,1015.1254189869073,96.53992978109598,244.08222189667973,5.6617473785889425,57.79298124710628,53.487246246589415,383.94275794184716
2010-01-31,1045.4040743095263,93.1657378427901,243.30769263695743,5.845243962259395,57.29200021415112,60.21251937417262,416.6683009460305
2010-02-28,924.5818160292531,68.83793114905609,242.34790454280602,5.715788792395411,49.25745600719681,53.58351162639498,411.7329808408
2010-03-31,838.6854262261256,93.09715460236784,241.96362048650641,4.720334503582502,37.32358463324398,63.241673670186664,337.73879264802514
2010-04-30,739.6522158454723,89.8908445485101,241.7827436959028,4.30519422516425,38.2000818221991,36.478689689039896,336.0922497212495
2010-05-31,814.891000324222,90.9081369606881,240.36926099519943,4.630864146652761,48.103755208396166,52.373205593958865,364.6258869218094
2010-06-30,698.1250199604796,108.0833699915776,240.84189582011834,4.169233099996499,65.74756672391693,47.67857178378317,306.95178118300726
2010-07-31,536.4907675558844,123.11506632082155,240.54792779045798,3.1309037507102104,17.695707162797,34.3555920539966,192.91204701949488
2010-08-31,497.1316081098645,94.7856206628085,241.26398854885176,2.880378814028961,20.526282565724166,35.43203396315471,207.95617667246236
2010-09-30,698.4116637384501,90.54786513520419,241.22161260087725,4.1213431069926845,42.65526279897043,38.635913109560626,292.4625732584425
2010-10-31,865.570220824541,102.34613846968915,242.1593079400712,4.889024489697769,48.1938993180525,60.241752383470065,315.6707614639131
2010-11-30,743.3064666666667,68.8118,240.72188766336578,5.057708719104742,46.162000000000006,42.282000000000004,247.113
